county,fac_no,fac_name,fac_addr,audittype,userclass,deadline_start_date,deadline_end_date,waste_no,waste_name,waste_source,reu_purp_notes,waste_reu_value,totalqty_unit
屏東縣,T46A0734,耕耘畜牧場,屏東縣萬丹鄉田厝段二○四五地號,公告/附表,內政部(營造業),20241007,20291007,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,50,公噸/月
屏東縣,T46A0734,耕耘畜牧場,屏東縣萬丹鄉田厝段二○四五地號,公告/附表,內政部(營造業),20241007,20291007,R-0106,廚餘,事業產生之廚餘。但依相關法規認定為有害事業廢棄物者，不適用之。(共通性),飼料,370,公噸/月
屏東縣,T46A0734,耕耘畜牧場,屏東縣萬丹鄉田厝段二○四五地號,公告/附表,內政部(營造業),20241007,20291007,R-0119,動物性廢渣,公告可直接再利用：食品製造業在食品加工製程產生之動物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,10,公噸/月
宜蘭縣,G32A7140,福懋環保清除處理有限公司,(270)宜蘭縣蘇澳鎮龍德里德興一路四三號,公告/附表,內政部(營造業),20231201,20281201,R-0201,廢塑膠,事業產生之廢塑膠。但依相關法規認定為有害事業廢棄物或醫療用廢塑膠（點滴輸注液容器、輸液導管、廢針筒、廢藥水桶）者，不適用之。(共通性),塑膠製品原料,1056,公噸/月
宜蘭縣,G32A7140,福懋環保清除處理有限公司,(270)宜蘭縣蘇澳鎮龍德里德興一路四三號,公告/附表,內政部(營造業),20231201,20281201,R-0701,廢木材,公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),燃料原料,2992,公噸/月
宜蘭縣,G32A7140,福懋環保清除處理有限公司,(270)宜蘭縣蘇澳鎮龍德里德興一路四三號,公告/附表,內政部(營造業),20231201,20281201,R-0701,廢木材,事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業)),燃料,2992,公噸/月
高雄市,E2210738,新世紀環保服務股份有限公司,(814)高雄市仁武區水管路三段六七七號,公告/附表,內政部(營造業),20231002,20281002,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",工程填地及道路工程級配料,20000,公噸/月
高雄市,E2210738,新世紀環保服務股份有限公司,(814)高雄市仁武區水管路三段六七七號,公告/附表,內政部(營造業),20231002,20281002,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",工程填地材料,20000,公噸/月
高雄市,E2210738,新世紀環保服務股份有限公司,(814)高雄市仁武區水管路三段六七七號,公告/附表,內政部(營造業),20231002,20281002,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",因分類作業所附帶產生之金屬屑、玻璃碎片、塑膠類、木屑,20000,公噸/月
高雄市,E2210738,新世紀環保服務股份有限公司,(814)高雄市仁武區水管路三段六七七號,公告/附表,內政部(營造業),20231002,20281002,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",骨材及建材原料,20000,公噸/月
高雄市,E2210738,新世紀環保服務股份有限公司,(814)高雄市仁武區水管路三段六七七號,公告/附表,內政部(營造業),20231002,20281002,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",混凝土添加材料,20000,公噸/月
高雄市,E2210738,新世紀環保服務股份有限公司,(814)高雄市仁武區水管路三段六七七號,公告/附表,內政部(營造業),20231002,20281002,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",磚瓦原料,20000,公噸/月
高雄市,E2210738,新世紀環保服務股份有限公司,(814)高雄市仁武區水管路三段六七七號,公告/附表,內政部(營造業),20231002,20281002,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建工程材料,20000,公噸/月
臺中市,B9507235,上品環保股份有限公司,(428)臺中市大雅區二和里雅潭路四段四三○巷二號、六號,公告/附表,內政部(營造業),20231123,20281123,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,1000,公噸/月
臺中市,B9507235,上品環保股份有限公司,(428)臺中市大雅區二和里雅潭路四段四三○巷二號、六號,公告/附表,內政部(營造業),20231123,20281123,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料原料,1000,公噸/月
新竹縣,J57A2981,旺旺養豬畜牧場,(305)新竹縣新埔鎮內立里關埔路雲東段七九二巷一九七、一七一號,公告/附表,內政部(營造業),20231106,20281106,R-0105,廢酒糟、酒粕、酒精醪,公告可直接再利用；食品及飲料製造業在酒類釀造配製製程產生之廢酒糟、酒粕或酒精醪。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,17.31,公噸/月
新竹縣,J57A2981,旺旺養豬畜牧場,(305)新竹縣新埔鎮內立里關埔路雲東段七九二巷一九七、一七一號,公告/附表,內政部(營造業),20231106,20281106,R-0120,植物性廢渣,公告可直接再利用：食品及飲料製造業在生產製程中所產生之植物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,86.55,公噸/月
新竹縣,J57A2981,旺旺養豬畜牧場,(305)新竹縣新埔鎮內立里關埔路雲東段七九二巷一九七、一七一號,公告/附表,內政部(營造業),20231106,20281106,R-0701,廢木材,事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業)),燃料,22.5,公噸/月
新竹縣,J57A2981,旺旺養豬畜牧場,(305)新竹縣新埔鎮內立里關埔路雲東段七九二巷一九七、一七一號,公告/附表,內政部(營造業),20231106,20281106,R-0106,廚餘,事業產生之廚餘。但依相關法規認定為有害事業廢棄物者，不適用之。(共通性),飼料,69.24,公噸/月
新北市,F06C5440,承佑園藝設計有限公司新莊廠,(242)新北市新莊區中正路五五八之五號(B棟),公告/附表,內政部(營造業),20211222,20261222,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",有機質肥料原料（限不含經油漆、防腐劑處理之廢木材、板、屑）,5000,公噸/月
新北市,F06C5440,承佑園藝設計有限公司新莊廠,(242)新北市新莊區中正路五五八之五號(B棟),公告/附表,內政部(營造業),20211222,20261222,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",有機質栽培介質原料（限不含經油漆、防腐劑處理之廢木材、板、屑）,5000,公噸/月
新北市,F06C5440,承佑園藝設計有限公司新莊廠,(242)新北市新莊區中正路五五八之五號(B棟),公告/附表,內政部(營造業),20211222,20261222,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料原料,5000,公噸/月
屏東縣,T52A1261,林衛生物科技有限公司,(906)屏東縣高樹鄉南華村巴黎巷八八號一樓,公告/附表,內政部(營造業),20231024,20281024,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,112.48,公噸/月
屏東縣,T48A0695,俊利企業行,(909)屏東縣麟洛鄉新田村民族路新圍巷二二之一號,公告/附表,內政部(營造業),20231115,20281115,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,103.3,公噸/月
屏東縣,T54A0679,德金畜牧場,(912)屏東縣內埔鄉瀧觀巷三五六之一號,公告/附表,內政部(營造業),20231207,20281207,R-0120,植物性廢渣,公告可直接再利用：食品及飲料製造業在生產製程中所產生之植物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,28,公噸/月
屏東縣,T54A0679,德金畜牧場,(912)屏東縣內埔鄉瀧觀巷三五六之一號,公告/附表,內政部(營造業),20231207,20281207,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,27,公噸/月
屏東縣,T54A0679,德金畜牧場,(912)屏東縣內埔鄉瀧觀巷三五六之一號,公告/附表,內政部(營造業),20231207,20281207,R-0106,廚餘,事業產生之廚餘。但依相關法規認定為有害事業廢棄物者，不適用之。(共通性),飼料,90,公噸/月
屏東縣,T54A0679,德金畜牧場,(912)屏東縣內埔鄉瀧觀巷三五六之一號,公告/附表,內政部(營造業),20231207,20281207,R-0119,動物性廢渣,公告可直接再利用：食品製造業在食品加工製程產生之動物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,28,公噸/月
苗栗縣,K7305362,立順興資源科技股份有限公司,(356)苗栗縣後龍鎮龍坑里十班坑一七六之一二、一七六之二二號,公告/附表,內政部(營造業),20231120,20281120,R-0401,廢玻璃,事業產生之廢玻璃（用品、容器、碎片或屑、CRT面板玻璃、玻璃纖維或未注入液晶之面板玻璃、醫療機構產出經滅菌處理後之廢玻璃）。但依相關法規認定為有害事業廢棄物者，不適用之。(共通性),混凝土粒料原料,3000,公噸/月
苗栗縣,K7305362,立順興資源科技股份有限公司,(356)苗栗縣後龍鎮龍坑里十班坑一七六之一二、一七六之二二號,公告/附表,內政部(營造業),20231120,20281120,R-0402,廢磚,"公告可直接再利用；事業產生廢陶、瓷、磚（含耐火磚）或瓦之屑、塊或粉。但依相關法規認定為有害事業廢棄物者，不適用之。 (內政部(公共下水道污水處理廠)逕依經濟部,交通部逕依經濟部,財政部逕依經濟部,國科會逕依經濟部,通傳會逕依經濟部,經濟部,環境部逕依經濟部)",控制性低強度回填材料原料,7500,公噸/月
苗栗縣,K7305362,立順興資源科技股份有限公司,(356)苗栗縣後龍鎮龍坑里十班坑一七六之一二、一七六之二二號,公告/附表,內政部(營造業),20231120,20281120,R-0402,廢磚,"公告可直接再利用；事業產生廢陶、瓷、磚（含耐火磚）或瓦之屑、塊或粉。但依相關法規認定為有害事業廢棄物者，不適用之。 (交通部逕依經濟部,財政部逕依經濟部,國科會逕依經濟部,通傳會逕依經濟部) 公告可直接再利用；事業產生廢陶、瓷、磚或瓦之屑、塊或粉。但依相關法規認定為有害事業廢棄物者，不適用之。 (經濟部,環境部逕依經濟部)",控制性低強度回填材料用粒料原料,7500,公噸/月
苗栗縣,K7305362,立順興資源科技股份有限公司,(356)苗栗縣後龍鎮龍坑里十班坑一七六之一二、一七六之二二號,公告/附表,內政部(營造業),20231120,20281120,R-0402,廢磚,"公告可直接再利用；事業產生廢陶、瓷、磚（含耐火磚）或瓦之屑、塊或粉。但依相關法規認定為有害事業廢棄物者，不適用之。 (交通部逕依經濟部,財政部逕依經濟部,國科會逕依經濟部,通傳會逕依經濟部,經濟部,環境部逕依經濟部)",混凝土粒料原料,7500,公噸/月
